gene	marker_id
AT4G26520	13390265_4
AT4G26530	13393059_4
AT4G26540	13397998_4
AT4G26542	13397684_4
AT4G26550	13404311_4
AT4G26555	13406242_4
AT4G26560	13407939_4
AT4G26570	13410997_4
AT4G26580	13413144_4
AT4G26582	13414914_4
AT4G26590	13416970_4
AT4G26600	13423613_4
AT4G26610	13427092_4
AT4G26620	13429794_4
AT4G26630	13435697_4
AT4G26640	13440757_4
AT4G26650	13448199_4
AT4G26660	13451994_4
AT4G26670	13453925_4
AT4G26680	13456523_4
AT4G26690	13460011_4
AT4G26700	13467571_4
AT4G26701	13468256_4
AT4G26710	13469799_4
AT4G26720	13472303_4
AT4G26730	13473275_4
AT4G26740	13475288_4
AT4G26750	13477644_4
AT4G26760	13481587_4
AT4G26770	13484807_4
AT4G26780	13486750_4
AT4G26790	13489372_4
AT4G26795	13489601_4
AT4G26800	13491892_4
AT4G26810	13492894_4
AT4G26820	13494152_4
AT4G26830	13496461_4
AT4G26840	13498708_4
AT4G26850	13501576_4
AT4G26860	13504740_4
AT4G26870	13507853_4
AT4G26880	13508665_4
AT4G26890	13513386_4
AT4G26900	13519746_4
AT4G26910	13523180_4
AT4G26920	13526892_4
AT4G26930	13529038_4
AT4G26940	13532603_4
AT4G26950	13534317_4
AT4G26960	13539581_4
AT4G26965	13542376_4
AT4G26970	13548574_4
AT4G26980	13550706_4
AT4G26990	13554361_4
AT4G27000	13557816_4
AT4G27010	13568182_4
AT4G27020	13571465_4
AT4G27030	13573060_4
AT4G27040	13575452_4
AT4G27050	13578039_4
AT4G27060	13585139_4
AT4G27070	13588767_4
AT4G27080	13593027_4
AT4G27090	13595223_4
AT4G27100	13598379_4
AT4G27110	13601066_4
AT4G27120	13604424_4
AT4G27130	13606119_4
AT4G27140	13608020_4
AT4G27150	13609964_4
AT4G27170	13614283_4
AT4G27180	13618922_4
AT4G27190	13623908_4
AT4G27200	13627208_4
AT4G27200.1	13627208_4
AT4G27210	13631893_4
AT4G27210.1	13631893_4
AT4G27220	13636563_4
AT4G27230	13638427_4
AT4G27240	13641700_4
AT4G27250	13644332_4
AT4G27260	13655289_4
AT4G27270	13663125_4
AT4G27280	13664202_4
AT4G27290	13668885_4
AT4G27300	13672342_4
AT4G27310	13676906_4
AT4G27320	13680914_4
AT4G27330	13683522_4
AT4G27340	13690388_4
AT4G27350	13692784_4
AT4G27360	13694642_4
AT4G27370	13700737_4
AT4G27380	13703108_4
AT4G27390	13704605_4
AT4G27395	13704853_4
AT4G27400	13706489_4
AT4G27410	13709064_4
AT4G27415	13710962_4
AT4G27420	13714678_4
AT4G27430	13723303_4
AT4G27435	13725090_4
AT4G27440	13727332_4
AT4G27450	13728745_4
AT4G27460	13734273_4
AT4G27470	13736508_4
AT4G27480	13738926_4
AT4G27490	13741486_4
AT4G27500	13745969_4
AT4G27510	13748991_4
AT4G27520	13751791_4
AT4G27530	13753157_4
AT4G27540	13754741_4
AT4G27550	13759564_4
AT4G27560	13761539_4
AT4G27570	13765027_4
AT4G27580	13766516_4
AT4G27585	13769951_4
AT4G27590	13772386_4
AT4G27595	13777265_4
AT4G27597	13779731_4
AT4G27597.1	13779731_4
AT4G27600	13784856_4
AT4G27610	13788410_4
AT4G27620	13790948_4
AT4G27630	13797080_4
AT4G27640	13803044_4
AT4G27650	13807875_4
AT4G27652	13810336_4
AT4G27654	13812115_4
AT4G27657	13813426_4
AT4G27660	13818128_4
AT4G27670	13819938_4
AT4G27680	13822766_4
AT4G27690	13826378_4
AT4G27700	13827423_4
AT4G27710	13830593_4
AT4G27720	13833814_4
AT4G27730	13836568_4
AT4G27740	13839763_4
AT4G27745	13841471_4
AT4G27750	13843533_4
AT4G27760	13846533_4
AT4G27780	13849886_4
AT4G27790	13851408_4
AT4G27800	13854151_4
AT4G27810	13855712_4
AT4G27820	13860549_4
AT4G27830	13864410_4
AT4G27840	13866116_4
AT4G27850	13873509_4
AT4G27852	13873895_4
AT4G27860	13876523_4
AT4G27870	13882879_4
AT4G27880	13884994_4
AT4G27885	13885223_4
AT4G27890	13888253_4
AT4G27900	13892732_4
AT4G27910	13900448_4
AT4G27920	13901792_4
AT4G27930	13902945_4
AT4G27940	13906875_4
AT4G27950	13910799_4
AT4G27960	13917289_4
AT4G27970	13919962_4
AT4G27980	13923542_4
AT4G27990	13924678_4
AT4G28000	13929175_4
AT4G28005	13930184_4
AT4G28010	13933211_4
AT4G28020	13935309_4
AT4G28025	13937392_4
AT4G28030	13939108_4
AT4G28040	13942214_4
AT4G28050	13943718_4
AT4G28060	13945684_4
AT4G28068	13945842_4
AT4G28070	13948471_4
AT4G28080	13957653_4
AT4G28085	13960406_4
AT4G28088	13961451_4
AT4G28090	13964227_4
AT4G28100	13966856_4
AT4G28110	13969215_4
AT4G28130	13974221_4
AT4G28140	13975127_4
AT4G28150	13978719_4
AT4G28160	13980996_4
AT4G28162	13980665_4
AT4G28170	13982644_4
AT4G28180	13983716_4
AT4G28181	13983969_4
AT4G28190	13987388_4
AT4G28200	13990351_4
AT4G28210	13991996_4
AT4G28220	13995509_4
AT4G28230	13997207_4
AT4G28240	13998316_4
AT4G28250	14002040_4
AT4G28260	14006890_4
AT4G28270	14008924_4
AT4G28280	14011540_4
AT4G28290	14012575_4
AT4G28300	14017064_4
AT4G28310	14018169_4
AT4G28320	14020216_4
AT4G28330	14022960_4
AT4G28340	14025513_4
AT4G28350	14027941_4
AT4G28360	14030957_4
AT4G28362	14032537_4
AT4G28365	14033521_4
AT4G28370	14041235_4
AT4G28380	14040872_4
AT4G28390	14043255_4
AT4G28395	14044681_4
AT4G28397	14046662_4
AT4G28400	14050103_4
AT4G28405	14050771_4
AT4G28410	14054896_4
AT4G28420	14057376_4
AT4G28430	14059551_4
AT4G28440	14061365_4
AT4G28450	14064699_4
AT4G28460	14066421_4
AT4G28470	14072414_4
AT4G28480	14075256_4
AT4G28485	14075922_4
AT4G28490	14081145_4
AT4G28500	14083567_4
AT4G28510	14086793_4
AT4G28520	14089395_4
AT4G28530	14094765_4
AT4G28540	14110040_4
AT4G28550	14113648_4
AT4G28556	14115889_4
AT4G28560	14117172_4
AT4G28564	14118382_4
AT4G28570	14122577_4
AT4G28580	14124719_4
AT4G28590	14126814_4
AT4G28600	14132748_4
AT4G28610	14135233_4
AT4G28620	14137789_4
AT4G28630	14140769_4
AT4G28640	14143967_4
AT4G28650	14147181_4
AT4G28652	14147181_4
AT4G28660	14150825_4
AT4G28670	14153830_4
AT4G28680	14158688_4
AT4G28690	14160967_4
AT4G28700	14163078_4
AT4G28703	14166926_4
AT4G28706	14172453_4
AT4G28710	14181654_4
AT4G28720	14194187_4
AT4G28730	14200865_4
AT4G28740	14202593_4
AT4G28750	14203859_4
AT4G28760	14212005_4
AT4G28770	14213920_4
AT4G28775	14215381_4
AT4G28780	14217517_4
AT4G28790	14219968_4
AT4G28800	14224057_4
AT4G28811	14228062_4
AT4G28815	14230255_4
AT4G28820	14232198_4
AT4G28830	14234032_4
AT4G28840	14242584_4
AT4G28850	14245909_4
AT4G28860	14249502_4
AT4G28870	14250615_4
AT4G28880	14254383_4
AT4G28890	14257718_4
AT4G28900	14263467_4
AT4G28900.1	14263467_4
AT4G28910	14266747_4
AT4G28920	14269797_4
AT4G28930	14271648_4
AT4G28940	14277066_4
AT4G28950	14279979_4
AT4G28960	14282846_4
AT4G28960.1	14282846_4
AT4G28970	14284936_4
AT4G28970.1	14284936_4
AT4G28980	14290648_4
AT4G28990	14292589_4
AT4G29000	14296989_4
AT4G29010	14301896_4
AT4G29020	14305529_4
AT4G29030	14307636_4
AT4G29033	14309298_4
AT4G29035	14310756_4
AT4G29040	14314595_4
AT4G29050	14316875_4
AT4G29060	14321546_4
AT4G29070	14323074_4
AT4G29080	14325225_4
AT4G29090	14335197_4
AT4G29100	14344585_4
AT4G29103	14346488_4
AT4G29110	14349378_4
AT4G29120	14351536_4
AT4G29130	14354953_4
AT4G29140	14370635_4
AT4G29150	14380506_4
AT4G29160	14382666_4
AT4G29170	14385337_4
AT4G29180	14389651_4
AT4G29190	14393366_4
AT4G29200	14400063_4
AT4G29210	14403452_4
AT4G29220	14406354_4
AT4G29230	14414805_4
AT4G29240	14420182_4
AT4G29250	14422271_4
AT4G29260	14423545_4
AT4G29270	14424832_4
AT4G29273	14425767_4
AT4G29276	14427041_4
AT4G29280	14428224_4
AT4G29281	14429544_4
AT4G29283	14430593_4
AT4G29285	14432285_4
AT4G29290	14433057_4
AT4G29300	14434488_4
AT4G29305	14436586_4
AT4G29310	14439721_4
AT4G29330	14447107_4
AT4G29340	14448610_4
AT4G29350	14451374_4
AT4G29360	14453880_4
AT4G29370	14456169_4
AT4G29380	14464774_4
AT4G29390	14465873_4
AT4G29400	14468087_4
AT4G29410	14469759_4
AT4G29420	14472043_4
AT4G29430	14473608_4
AT4G29440	14477583_4
AT4G29450	14482461_4
AT4G29460	14483856_4
AT4G29470	14485777_4
AT4G29480	14487747_4
AT4G29490	14491451_4
AT4G29510	14493973_4
AT4G29520	14495718_4
AT4G29530	14497408_4
AT4G29540	14499788_4
AT4G29548	14502185_4
AT4G29550	14503777_4
AT4G29560	14505908_4
AT4G29570	14508447_4
AT4G29580	14512012_4
AT4G29590	14514482_4
AT4G29600	14516458_4
AT4G29610	14518257_4
AT4G29620	14520985_4
AT4G29630	14523240_4
AT4G29640	14526796_4
AT4G29650	14529280_4
AT4G29654	14532349_4
AT4G29658	14533732_4
AT4G29660	14534838_4
AT4G29670	14537119_4
AT4G29680	14538792_4
AT4G29690	14542470_4
AT4G29700	14545127_4
AT4G29710	14547325_4
AT4G29720	14555150_4
AT4G29730	14562426_4
AT4G29735	14564311_4
AT4G29740	14569330_4
AT4G29750	14573177_4
AT4G29760	14575089_4
AT4G29770	14577595_4
AT4G29780	14581695_4
AT4G29790	14590477_4
AT4G29800	14592489_4
AT4G29810	14595022_4
AT4G29820	14597395_4
AT4G29830	14599197_4
AT4G29840	14600857_4
AT4G29850	14602974_4
AT4G29860	14605753_4
AT4G29870	14606654_4
AT4G29880	14608169_4
AT4G29890	14610942_4
AT4G29900	14619382_4
AT4G29905	14627608_4
AT4G29910	14630638_4
AT4G29920	14635863_4
AT4G29930	14647197_4
AT4G29940	14652911_4
AT4G29950	14660283_4
AT4G29960	14662271_4
AT4G29970	14663789_4
AT4G29980	14665364_4
AT4G29990	14669662_4
AT4G30000	14672429_4
AT4G30010	14673815_4
AT4G30020	14681950_4
AT4G30030	14683411_4
AT4G30040	14686883_4
AT4G30050	14687750_4
AT4G30060	14692465_4
AT4G30064	14694534_4
AT4G30067	14696173_4
AT4G30070	14698391_4
AT4G30072	14699085_4
AT4G30074	14700552_4
AT4G30080	14706297_4
AT4G30090	14711186_4
AT4G30097	14713614_4
AT4G30100	14720026_4
AT4G30110	14724304_4
AT4G30120	14733393_4
AT4G30130	14737976_4
AT4G30140	14740396_4
AT4G30150	14749878_4
AT4G30160	14760136_4
AT4G30170	14763975_4
AT4G30180	14769580_4
AT4G30190	14776045_4
AT4G30200	14790421_4
AT4G30210	14800479_4
AT4G30220	14804352_4
AT4G30230	14807408_4
AT4G30240	14809754_4
AT4G30250	14812532_4
AT4G30260	14818819_4
AT4G30270	14820527_4
AT4G30280	14826565_4
AT4G30290	14829682_4
AT4G30300	14831405_4
AT4G30310	14835127_4
AT4G30330	14837841_4
AT4G30340	14840287_4
AT4G30350	14850467_4
AT4G30360	14857998_4
AT4G30370	14859437_4
AT4G30380	14860880_4
AT4G30390	14863146_4
AT4G30400	14868496_4
AT4G30410	14872056_4
AT4G30420	14878909_4
AT4G30430	14880321_4
AT4G30440	14883407_4
AT4G30450	14886621_4
AT4G30460	14889644_4
AT4G30470	14896774_4
AT4G30480	14899055_4
AT4G30490	14902061_4
AT4G30500	14904816_4
AT4G30510	14907113_4
AT4G30520	14911263_4
AT4G30530	14922463_4
AT4G30540	14925103_4
AT4G30550	14926764_4
AT4G30560	14930088_4
AT4G30570	14931846_4
AT4G30580	14934370_4
AT4G30590	14936404_4
AT4G30600	14940906_4
AT4G30610	14948497_4
AT4G30620	14950032_4
AT4G30630	14952342_4
AT4G30640	14953584_4
AT4G30650	14954964_4
AT4G30660	14956162_4
AT4G30662	14956756_4
AT4G30670	14957952_4
AT4G30680	14960313_4
AT4G30690	14962332_4
AT4G30700	14964879_4
AT4G30710	14969681_4
AT4G30720	14975365_4
AT4G30730	14976701_4
AT4G30740	14979510_4
AT4G30750	14982351_4
AT4G30760	14983343_4
AT4G30770	14986725_4
AT4G30780	14992339_4
AT4G30790	14997306_4
AT4G30800	15002339_4
AT4G30810	15006110_4
AT4G30820	15008430_4
AT4G30825	15011539_4
AT4G30830	15016961_4
AT4G30840	15019537_4
AT4G30845	15019961_4
AT4G30850	15022283_4
AT4G30860	15027614_4
AT4G30870	15032121_4
AT4G30872	15033100_4
AT4G30880	15035678_4
AT4G30890	15038848_4
AT4G30900	15041882_4
AT4G30910	15045059_4
AT4G30920	15049231_4
AT4G30930	15051531_4
AT4G30935	15053938_4
AT4G30940	15056736_4
AT4G30950	15059587_4
AT4G30960	15068979_4
AT4G30970	15074505_4
AT4G30975	15077550_4
AT4G30980	15081284_4
AT4G30990	15097920_4
AT4G30993	15100532_4
AT4G30996	15102069_4
AT4G31000	15105874_4
AT4G31010	15108600_4
AT4G31020	15110226_4
AT4G31030	15111455_4
AT4G31040	15114041_4
AT4G31050	15115618_4
AT4G31060	15116997_4
AT4G31070	15120242_4
AT4G31080	15123451_4
AT4G31100	15126486_4
AT4G31110	15129850_4
AT4G31115	15131751_4
AT4G31120	15136632_4
AT4G31130	15138583_4
AT4G31140	15143381_4
AT4G31150	15145392_4
AT4G31160	15152953_4
AT4G31170	15155688_4
AT4G31180	15159471_4
AT4G31190	15159963_4
AT4G31196	15161175_4
AT4G31200	15164877_4
AT4G31210	15172732_4
AT4G31230	15176092_4
AT4G31240	15178279_4
AT4G31248	15180570_4
AT4G31250	15181347_4
AT4G31265	15183147_4
AT4G31270	15184810_4
AT4G31280	15185995_4
AT4G31290	15188453_4
AT4G31300	15191207_4
AT4G31310	15192566_4
AT4G31320	15194423_4
AT4G31330	15203298_4
AT4G31340	15209290_4
AT4G31350	15215810_4
AT4G31354	15219261_4
AT4G31355	15219770_4
AT4G31360	15223582_4
AT4G31370	15224103_4
AT4G31380	15230717_4
AT4G31390	15237011_4
AT4G31398	15239123_4
AT4G31400	15239305_4
AT4G31408	15242875_4
AT4G31410	15245687_4
AT4G31420	15247901_4
AT4G31430	15252707_4
AT4G31440	15254803_4
AT4G31441	15254880_4
AT4G31450	15258670_4
AT4G31460	15261225_4
AT4G31470	15262203_4
AT4G31480	15267770_4
AT4G31490	15273103_4
AT4G31500	15274765_4
AT4G31510	15277208_4
AT4G31520	15281721_4
AT4G31530	15284142_4
AT4G31540	15287289_4
AT4G31550	15291485_4
AT4G31560	15296229_4
AT4G31570	15306300_4
AT4G31580	15307973_4
AT4G31590	15312459_4
AT4G31600	15317130_4
AT4G31610	15319939_4
AT4G31615	15322063_4
AT4G31620	15324657_4
AT4G31630	15327210_4
AT4G31640	15329589_4
AT4G31650	15333171_4
AT4G31660	15335547_4
AT4G31670	15339562_4
AT4G31680	15342064_4
AT4G31690	15344993_4
AT4G31700	15347584_4
AT4G31710	15352953_4
AT4G31720	15356311_4
AT4G31730	15361709_4
AT4G31740	15364341_4
AT4G31750	15367659_4
AT4G31760	15369644_4
AT4G31770	15372587_4
AT4G31780	15377117_4
AT4G31790	15379024_4
AT4G31800	15384954_4
AT4G31805	15386889_4
AT4G31810	15390360_4
AT4G31820	15394419_4
AT4G31830	15400950_4
AT4G31840	15402506_4
AT4G31850	15406389_4
AT4G31860	15408982_4
AT4G31870	15411488_4
AT4G31875	15412201_4
AT4G31877	15415801_4
AT4G31880	15424143_4
AT4G31890	15429061_4
AT4G31900	15438662_4
AT4G31910	15443827_4
AT4G31920	15446599_4
AT4G31930	15450736_4
AT4G31940	15453947_4
AT4G31950	15457120_4
AT4G31960	15459497_4
AT4G31970	15464337_4
AT4G31980	15469144_4
AT4G31985	15470547_4
AT4G31990	15473696_4
AT4G32000	15476600_4
AT4G32010	15485296_4
AT4G32020	15489378_4
AT4G32030	15493326_4
AT4G32040	15496301_4
AT4G32050	15500816_4
AT4G32060	15503393_4
AT4G32070	15507171_4
AT4G32080	15508652_4
AT4G32090	15510790_4
AT4G32100	15512089_4
AT4G32105	15514063_4
AT4G32110	15516362_4
AT4G32120	15519513_4
AT4G32130	15522573_4
AT4G32140	15525225_4
AT4G32150	15527669_4
AT4G32160	15532601_4
AT4G32170	15534570_4
AT4G32175	15537546_4
AT4G32180	15543872_4
AT4G32190	15547750_4
AT4G32200	15555092_4
AT4G32205	15556065_4
AT4G32205.1	15556065_4
AT4G32208	15559644_4
AT4G32212	15561269_4
AT4G32215	15562830_4
AT4G32215.1	15562830_4
AT4G32220	15564964_4
AT4G32220.1	15564964_4
AT4G32230	15566864_4
AT4G32240	15569106_4
AT4G32250	15573168_4
AT4G32260	15574464_4
AT4G32270	15576525_4
AT4G32272	15579870_4
AT4G32280	15584743_4
AT4G32285	15587998_4
AT4G32290	15590951_4
AT4G32295	15593956_4
AT4G32300	15602303_4
AT4G32320	15604769_4
AT4G32330	15611951_4
AT4G32340	15613521_4
AT4G32342	15616144_4
AT4G32350	15620585_4
AT4G32360	15624885_4
AT4G32370	15627508_4
AT4G32375	15631586_4
AT4G32378	15633217_4
AT4G32380	15635455_4
AT4G32390	15637843_4
AT4G32400	15640382_4
AT4G32410	15646624_4
AT4G32420	15652387_4
AT4G32430	15655319_4
AT4G32440	15659961_4
AT4G32445	15660442_4
AT4G32450	15662549_4
AT4G32460	15664946_4
AT4G32470	15671129_4
AT4G32480	15677960_4
AT4G32490	15679500_4
AT4G32500	15685221_4
AT4G32510	15688733_4
AT4G32520	15692856_4
AT4G32530	15695099_4
AT4G32540	15702254_4
AT4G32551	15713662_4
AT4G32560	15716525_4
AT4G32570	15718775_4
AT4G32580	15720488_4
AT4G32590	15722321_4
AT4G32600	15726075_4
AT4G32605	15727919_4
AT4G32610	15730293_4
AT4G32620	15737044_4
AT4G32630	15741654_4
AT4G32640	15750765_4
AT4G32650	15754854_4
AT4G32660	15758693_4
AT4G32670	15762876_4
AT4G32680	15765078_4
AT4G32690	15766741_4
AT4G32700	15779644_4
AT4G32710	15783258_4
AT4G32714	15785097_4
AT4G32717	15786577_4
AT4G32720	15789960_4
AT4G32730	15795409_4
AT4G32750	15798179_4
AT4G32760	15804055_4
AT4G32770	15807920_4
AT4G32780	15810728_4
AT4G32785	15811552_4
AT4G32790	15814851_4
AT4G32800	15820844_4
AT4G32810	15831411_4
AT4G32820	15841541_4
AT4G32830	15844096_4
AT4G32840	15847887_4
AT4G32850	15854709_4
AT4G32860	15857292_4
AT4G32870	15862731_4
AT4G32880	15868620_4
AT4G32890	15876735_4
AT4G32900	15880797_4
AT4G32910	15885364_4
AT4G32915	15886978_4
AT4G32920	15895866_4
AT4G32924	15897262_4
AT4G32930	15900149_4
AT4G32940	15903246_4
AT4G32950	15905982_4
AT4G32960	15910105_4
AT4G32970	15914283_4
AT4G32980	15917903_4
AT4G32990	15922643_4
AT4G33000	15926532_4
AT4G33010	15931239_4
AT4G33020	15933939_4
AT4G33030	15937751_4
AT4G33040	15941268_4
AT4G33050	15946935_4
AT4G33060	15952199_4
AT4G33070	15954749_4
AT4G33080	15964353_4
AT4G33090	15970420_4
AT4G33100	15972482_4
AT4G33110	15974772_4
AT4G33120	15978102_4
AT4G33130	15980593_4
AT4G33140	15984327_4
AT4G33145	15984681_4
AT4G33150	15991503_4
AT4G33160	15995655_4
AT4G33170	15998624_4
AT4G33180	16002218_4
AT4G33200	16014893_4
AT4G33210	16020812_4
AT4G33220	16026197_4
AT4G33230	16028583_4
AT4G33240	16038056_4
AT4G33250	16040181_4
AT4G33260	16043450_4
AT4G33270	16046626_4
AT4G33280	16049115_4
AT4G33290	16050860_4
AT4G33300	16056478_4
AT4G33310	16056394_4
AT4G33320	16057886_4
AT4G33330	16063031_4
AT4G33350	16066767_4
AT4G33355	16067799_4
AT4G33360	16069266_4
AT4G33370	16071364_4
AT4G33380	16074980_4
AT4G33390	16077688_4
AT4G33400	16080366_4
AT4G33410	16083193_4
AT4G33420	16086167_4
AT4G33430	16090548_4
AT4G33440	16094825_4
AT4G33450	16096598_4
AT4G33460	16100266_4
AT4G33465	16101063_4
AT4G33467	16102188_4
AT4G33470	16105285_4
AT4G33480	16108098_4
AT4G33490	16110756_4
AT4G33495	16112564_4
AT4G33500	16116314_4
AT4G33510	16118694_4
AT4G33520	16125228_4
AT4G33530	16130342_4
AT4G33540	16133950_4
AT4G33550	16135050_4
AT4G33560	16135914_4
AT4G33565	16138153_4
AT4G33580	16141585_4
AT4G33585	16142180_4
AT4G33590	16143731_4
AT4G33600	16145821_4
AT4G33610	16146947_4
AT4G33620	16152750_4
AT4G33625	16154603_4
AT4G33630	16159546_4
AT4G33640	16160071_4
AT4G33650	16166907_4
AT4G33660	16167698_4
AT4G33666	16169508_4
AT4G33670	16171512_4
AT4G33680	16174496_4
AT4G33690	16176047_4
AT4G33700	16179417_4
AT4G33710	16181711_4
AT4G33720	16183508_4
AT4G33730	16185345_4
AT4G33740	16188413_4
AT4G33760	16193201_4
AT4G33770	16196375_4
AT4G33780	16203419_4
AT4G33790	16207868_4
AT4G33800	16211391_4
AT4G33810	16215581_4
AT4G33820	16219433_4
AT4G33830	16222654_4
AT4G33840	16226122_4
AT4G33850	16229417_4
AT4G33860	16232326_4
AT4G33865	16234195_4
AT4G33870	16236396_4
AT4G33880	16241132_4
AT4G33890	16251188_4
AT4G33900	16252691_4
AT4G33905	16255584_4
AT4G33910	16258734_4
AT4G33920	16262971_4
AT4G33925	16264094_4
AT4G33930	16265407_4
AT4G33940	16267720_4
AT4G33945	16270711_4
AT4G33950	16274698_4
AT4G33960	16277764_4
AT4G33970	16281815_4
AT4G33980	16285056_4
AT4G33985	16288881_4
AT4G33990	16292607_4
AT4G34000	16298238_4
AT4G34020	16300795_4
AT4G34030	16304097_4
AT4G34040	16308580_4
AT4G34050	16312196_4
AT4G34060	16319366_4
AT4G34065	16321395_4
AT4G34070	16325255_4
AT4G34071	16326659_4
AT4G34090	16330181_4
AT4G34100	16335047_4
AT4G34103	16335661_4
AT4G34110	16339956_4
AT4G34120	16343116_4
AT4G34131	16344752_4
AT4G34135	16347102_4
AT4G34138	16349980_4
AT4G34140	16354175_4
AT4G34150	16357250_4
AT4G34160	16359510_4
AT4G34170	16369016_4
AT4G34180	16371237_4
AT4G34190	16373551_4
AT4G34200	16376196_4
AT4G34210	16379233_4
AT4G34215	16381270_4
AT4G34220	16384132_4
AT4G34230	16388658_4
AT4G34240	16392810_4
AT4G34250	16396473_4
AT4G34260	16401701_4
AT4G34265	16403681_4
AT4G34270	16406207_4
AT4G34272	16406534_4
AT4G34280	16410760_4
AT4G34290	16412327_4
AT4G34300	16413712_4
AT4G34310	16419694_4
AT4G34320	16423915_4
AT4G34330	16425816_4
AT4G34332	16425816_4
AT4G34340	16427990_4
AT4G34350	16431089_4
AT4G34360	16433954_4
AT4G34370	16437280_4
AT4G34380	16440567_4
AT4G34390	16444965_4
AT4G34400	16447726_4
AT4G34410	16453131_4
AT4G34412	16454551_4
AT4G34419	16457202_4
AT4G34420	16459786_4
AT4G34430	16465274_4
AT4G34440	16468944_4
AT4G34450	16476883_4
AT4G34460	16479422_4
AT4G34480	16483873_4
AT4G34490	16487379_4
AT4G34500	16490912_4
AT4G34510	16493344_4
AT4G34520	16495841_4
AT4G34530	16499858_4
AT4G34540	16502106_4
AT4G34550	16503925_4
AT4G34555	16505452_4
AT4G34560	16508596_4
AT4G34570	16514263_4
AT4G34580	16519461_4
AT4G34588	16523203_4
AT4G34590	16523203_4
AT4G34600	16530185_4
AT4G34610	16532950_4
AT4G34620	16536165_4
AT4G34630	16537682_4
AT4G34640	16541883_4
AT4G34650	16545096_4
AT4G34660	16548381_4
AT4G34670	16550452_4
AT4G34680	16554330_4
AT4G34690	16556090_4
AT4G34695	16556625_4
AT4G34700	16558801_4
AT4G34710	16562908_4
AT4G34720	16569254_4
AT4G34730	16573645_4
AT4G34740	16576666_4
AT4G34750	16578441_4
AT4G34760	16582757_4
AT4G34770	16591797_4
AT4G34780	16592696_4
AT4G34790	16595030_4
AT4G34800	16597137_4
AT4G34810	16599197_4
AT4G34830	16605997_4
AT4G34840	16607977_4
AT4G34850	16609823_4
AT4G34860	16612896_4
AT4G34870	16615306_4
AT4G34880	16617325_4
AT4G34890	16625044_4
AT4G34900	16631274_4
AT4G34910	16634880_4
AT4G34920	16636941_4
AT4G34930	16638861_4
AT4G34940	16641791_4
AT4G34950	16644790_4
AT4G34960	16650894_4
AT4G34970	16654863_4
AT4G34975	16655359_4
AT4G34980	16659152_4
AT4G34990	16662340_4
AT4G35000	16667323_4
AT4G35010	16672031_4
AT4G35020	16674582_4
AT4G35025	16675619_4
AT4G35030	16678186_4
AT4G35040	16682006_4
AT4G35050	16684765_4
AT4G35060	16686679_4
AT4G35070	16695632_4
AT4G35080	16700282_4
AT4G35090	16703266_4
AT4G35100	16709972_4
AT4G35110	16714951_4
AT4G35120	16717996_4
AT4G35130	16723456_4
AT4G35140	16726482_4
AT4G35150	16728488_4
AT4G35160	16732801_4
AT4G35165	16735841_4
AT4G35170	16738430_4
AT4G35180	16740450_4
AT4G35190	16748204_4
AT4G35200	16749703_4
AT4G35210	16752212_4
AT4G35220	16754136_4
AT4G35230	16758009_4
AT4G35240	16766936_4
AT4G35250	16773163_4
AT4G35260	16776214_4
AT4G35263	16776775_4
AT4G35270	16780471_4
AT4G35280	16788241_4
AT4G35290	16793676_4
AT4G35295	16796212_4
AT4G35300	16799625_4
AT4G35310	16804990_4
AT4G35320	16806412_4
AT4G35335	16810174_4
AT4G35350	16811920_4
AT4G35360	16814716_4
AT4G35370	16817510_4
AT4G35380	16826045_4
AT4G35390	16830670_4
AT4G35400	16831369_4
AT4G35400.1	16831369_4
AT4G35410	16833793_4
AT4G35420	16835011_4
AT4G35430	16836111_4
AT4G35440	16839304_4
AT4G35450	16841853_4
AT4G35460	16844023_4
AT4G35470	16849066_4
AT4G35480	16852649_4
AT4G35490	16856612_4
AT4G35500	16859577_4
AT4G35510	16862141_4
AT4G35520	16871675_4
AT4G35530	16873648_4
AT4G35540	16875468_4
AT4G35550	16877185_4
AT4G35560	16887015_4
AT4G35570	16888353_4
AT4G35580	16890875_4
AT4G35589	16892861_4
AT4G35590	16894861_4
AT4G35600	16898864_4
AT4G35610	16900169_4
AT4G35620	16903917_4
AT4G35630	16905707_4
AT4G35640	16908130_4
AT4G35650	16910175_4
AT4G35655	16910907_4
AT4G35660	16913666_4
AT4G35670	16917177_4
AT4G35680	16919784_4
AT4G35690	16922942_4
AT4G35700	16924313_4
AT4G35710	16925972_4
AT4G35720	16929167_4
AT4G35725	16930454_4
AT4G35730	16933302_4
AT4G35731	16933928_4
AT4G35733	16935328_4
AT4G35740	16940314_4
AT4G35750	16941704_4
AT4G35760	16944540_4
AT4G35770	16946169_4
AT4G35780	16950566_4
AT4G35783	16952749_4
AT4G35785	16955246_4
AT4G35790	16960124_4
AT4G35800	16967785_4
AT4G35810	16970349_4
AT4G35820	16972380_4
AT4G35830	16978022_4
AT4G35837	16980441_4
AT4G35840	16982327_4
AT4G35850	16986958_4
AT4G35860	16989012_4
AT4G35870	16992779_4
AT4G35880	16995707_4
AT4G35890	17000635_4
AT4G35900	17006099_4
AT4G35905	17008118_4
AT4G35910	17011352_4
AT4G35920	17015083_4
AT4G35930	17021042_4
AT4G35940	17023764_4
